Job Zone,Code,Occupation,Data-level,url,Median Wage,Projected Growth,Projected Job Openings,ai_proof_score,final_ranking,key_drivers
4,27-1024.00,Graphic Designers,Y,https://www.onetonline.org/link/summary/27-1024.00,"$29.47 hourly, $61,300 annual",Slower than average (1% to 2%),"20,000",3.6,0.561,"Graphic designers score moderately on creative point of view (A7: 4)—distinct aesthetic voice is valued by clients—and benefit from underutilized expertise as AI automates layout, color correction, and asset generation (A9: 4). However, trust is not core (A2: 2), legal accountability is minimal (A4: 1), and judgment is often routine within design systems (A3: 2). AI will become a powerful co-tool, expanding output but potentially commoditizing routine design work (A10: 3)."
1,47-2043.00,Floor Sanders and Finishers,Y,https://www.onetonline.org/link/summary/47-2043.00,"$23.63 hourly, $49,150 annual",Average (3% to 4%),400,3.8,0.56,"Core value is irreplaceable physical dexterity in unstructured environments with specialized craft knowledge that takes years to master. Limited novel judgment and no legal requirements are weaknesses, but AI-driven dust/finish simulation and material science could create upstream demand as quality standards rise."
3,17-3031.00,Surveying and Mapping Technicians,Y,https://www.onetonline.org/link/summary/17-3031.00,"$24.97 hourly, $51,940 annual",Faster than average (5% to 6%),"7,600",2.8,0.56,"Physical presence in field work provides meaningful defense (A1), and administrative burden is substantial (A9), but the technical work of data collection and processing is increasingly automatable by drones, LiDAR, and AI-driven mapping systems. Judgment is largely procedural, accountability is diffuse, and organizational context is minimal. The role sits in the path of automation rather than downstream of it."
4,17-1022.00,Surveyors,Y,https://www.onetonline.org/link/summary/17-1022.00,"$34.97 hourly, $72,740 annual",Average (3% to 4%),"3,900",3.4,0.56,"Surveyors are protected by legal accountability (most states require licensed surveyor sign-off on boundary/property surveys), consistent physical presence on varied terrain, and client trust in professional judgment and liability. However, the actual measurement and data-processing components are increasingly handled by drone and AI systems; the human's role shifts toward interpretation and certification. Strong licensing shields the core work but does not prevent upstream automation of data gathering."
5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1192.00,"$77,280 annual",Average (3% to 4%),200,3.9,0.558,"Postsecondary teaching is fundamentally relational—students are paying for human mentorship, modeling, and feedback, not just information. The human authority and presence matter. Teachers grow through their interactions with students and adapt their pedagogy in real time. Faculty roles also carry institutional context and academic freedom protections."
4,11-3051.00,Industrial Production Managers,Y,https://www.onetonline.org/link/summary/11-3051.00,"$58.39 hourly, $121,440 annual",Slower than average (1% to 2%),"17,100",3.6,0.558,"Deep institutional knowledge of production systems and personnel combined with significant political navigation and stakeholder management makes this role hard to automate. Managers spend substantial time on scheduling, reporting, and routine comms—tasks AI can compress, freeing them for strategic judgment."
4,15-2011.00,Actuaries,Y,https://www.onetonline.org/link/summary/15-2011.00,"$60.47 hourly, $125,770 annual",Much faster than average (7% or higher),"2,400",2.5,0.557,"Actuarial work is mathematical modeling and risk quantification—domains where AI will achieve superhuman capability in pattern recognition and prediction. While licensure (ASA, FSA) provides some protection, regulators may accept AI-generated models if validated properly. Administrative burden (data prep, model testing, documentation) is substantial and will be compressed by AI."
1,39-3091.00,Amusement and Recreation Attendants,Y,https://www.onetonline.org/link/summary/39-3091.00,"$14.66 hourly, $30,490 annual",Average (3% to 4%),"102,400",2.8,0.557,"Physical presence in unstructured environments (rides, attractions) provides significant defense, but the role requires minimal novel judgment, zero legal accountability, and low trust dependency. Administrative overhead (scheduling, safety logs, guest comms) is substantial, creating AI liberation potential."
5,19-3093.00,Historians,Y,https://www.onetonline.org/link/summary/19-3093.00,"$35.60 hourly, $74,050 annual",Slower than average (1% to 2%),300,4.3,0.557,"Core value lies in genuine scholarly judgment—interpreting ambiguous evidence, constructing novel narratives, and navigating competing interpretations in contexts where no ""right answer"" exists. Accumulated institutional knowledge of archives, relationships with colleagues, and a distinctive intellectual voice are difficult to replicate. AI will liberate historians from transcription and data-wrangling to focus on interpretation and argument."
5,25-1031.00,"Architecture Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1031.00,"$101,480 annual",Slower than average (1% to 2%),900,4.1,0.556,"Teaching is fundamentally relational; students value the mentor's perspective, guidance, and transformation through critique—elements AI cannot replicate. Deep institutional knowledge and creative point of view reinforce resilience, though academic supply-demand dynamics are external risks."
5,19-1029.01,Bioinformatics Scientists,Y,https://www.onetonline.org/link/summary/19-1029.01,"$44.87 hourly, $93,330 annual",Slower than average (1% to 2%),"4,800",3.8,0.555,"Core value lies in designing novel analytical approaches and interpreting complex genomic/proteomic data in exploratory research contexts where stakes are high. Significant time currently spent on data preparation, pipeline building, and routine analysis—all highly amenable to AI automation. Bioinformaticians positioned as essential validators and directors of AI-generated hypotheses in an expanding computational biology field."
5,19-1029.03,Geneticists,Y,https://www.onetonline.org/link/summary/19-1029.03,"$44.87 hourly, $93,330 annual",Slower than average (1% to 2%),"4,800",3.8,0.555,"Novel, high-stakes judgment in research and hypothesis generation (A3=4) and some deep contextual lab knowledge (A5=3) provide moderate defense. The field is a direct beneficiary of AI-driven research acceleration (A10=5), where geneticists who can validate, interpret, and direct AI analyses become more valuable, not less. This offensive upside substantially improves resilience despite limited physical presence."
3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",Y,https://www.onetonline.org/link/summary/49-2093.00,"$39.77 hourly, $82,730 annual",Faster than average (5% to 6%),600,3.2,0.554,"Physical presence in unstructured transportation environments and hands-on dexterity provide meaningful defense, but judgment is largely pattern-matching within known electrical systems. Legal accountability is present but not exclusive; however, significant administrative burden (documentation, diagnostics) creates AI liberation potential."
2,47-3016.00,Helpers--Roofers,Y,https://www.onetonline.org/link/summary/47-3016.00,"$19.51 hourly, $40,590 annual",Faster than average (5% to 6%),600,3.2,0.554,"Physical presence in unstructured rooftop environments provides meaningful defense against automation. However, tasks are largely standardized and low-stakes, with no legal accountability or novel judgment requirements. AI could significantly streamline material logistics and safety planning, freeing helpers for more complex installation work."
